time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw
1564084689.93,0.0203834397198,0.00477285706235,0.945031118212,-2.72203127546,-1.03163377394,-2.04551543318,333.96227637,78.1984901095,15483.3898408,-356.586097086,-135.144024386,-267.962521746
1564084690.04,0.0214212676228,0.00370963385611,0.948892264203,-2.4147136441,-1.03305054922,-1.96386465322,350.966048733,60.7786410986,15546.6508567,-316.327487377,-135.329621948,-257.266269572
1564084690.16,0.0201336330481,0.002435350158,0.95026768622,-2.31751708885,-1.00379129582,-1.86213467645,329.869443859,39.9007769887,15569.185771,-303.59473864,-131.496659753,-243.939642614
1564084690.27,0.0193409728683,0.0010931823297,0.951261425411,-2.2666814105,-0.952267128074,-1.76218075079,316.882499473,17.9106992899,15585.4671939,-296.935264776,-124.746993778,-230.845678353
1564084690.39,0.0186031646439,0.000275856284233,0.951472196932,-2.1705476206,-0.924215987786,-1.70504664517,304.794249526,4.51962936087,15588.9204745,-284.341738298,-121.0722944,-223.361110518
1564084690.5,0.018085621617,-0.000557393406691,0.952858180364,-2.04891270586,-0.902023396641,-1.6223282402,296.314824573,-9.13233357522,15611.6284271,-268.407564468,-118.16506496,-212.524999466
1564084690.61,0.0180348719553,-0.00113641969102,0.954056737327,-1.99516647345,-0.879759988274,-1.5486450345,295.483342116,-18.6191002177,15631.2655844,-261.366808021,-115.248558464,-202.872499519
1564084690.73,0.0170126347598,-0.00182844178442,0.954280946407,-1.94526814671,-0.869646584867,-1.49225381349,278.735007905,-29.9571901959,15634.9390259,-254.830127219,-113.923702618,-195.485249567
1564084690.84,0.0165809025338,-0.00259774604348,0.955044258016,-1.92784056868,-0.802529254624,-1.44302843214,271.661507114,-42.5614711763,15647.4451233,-252.547114497,-105.131332356,-189.036724611
1564084690.95,0.0160946872804,-0.00307039331413,0.955755652527,-1.8640641454,-0.786398466566,-1.39414543626,263.695356403,-50.3053240587,15659.100611,-244.192403048,-103.01819912,-182.63305215
1564084691.07,0.0155838513649,-0.00332487742022,0.957250399775,-1.79674170033,-0.820735719146,-1.35702096897,255.325820762,-54.4747916528,15683.5905499,-235.373162743,-107.516379208,-177.769746935
1564084691.18,0.0153194115409,-0.0040177803032,0.958498016047,-1.73157134709,-0.814998025094,-1.30452497894,250.993238686,-65.8273124875,15704.0314949,-226.835846469,-106.764741287,-170.892772241
1564084691.29,0.0148616891368,-0.00449490852288,0.95920583163,-1.7003989452,-0.777009672967,-1.26262209937,243.493914818,-73.6445812388,15715.6283454,-222.752261822,-101.788267159,-165.403495017
1564084691.41,0.0144253249106,-0.00492432392059,0.960282318779,-1.66929034839,-0.767247636968,-1.22719958409,236.344523336,-80.6801231149,15733.2655109,-218.67703564,-100.509440443,-160.763145515
1564084691.52,0.0140325971071,-0.00521314152853,0.960372250964,-1.64510940516,-0.761515239683,-1.22280023637,229.910071002,-85.4121108034,15734.7389598,-215.509332076,-99.7584963985,-160.186830964
1564084691.63,0.0138012123964,-0.00559514768818,0.96055084618,-1.61647632724,-0.773913334035,-1.20281028906,226.119063902,-91.6708997231,15737.6650638,-211.758398868,-101.382646759,-157.568147867
1564084691.75,0.0137882786567,-0.00562157041936,0.960638339687,-1.58688976322,-0.768277725823,-1.18481933649,225.907157512,-92.1038097508,15739.0985574,-207.882558981,-100.644382083,-155.211333081
1564084691.86,0.0154856226661,-0.00579183525242,0.961473919781,-1.5495748327,-0.781526289118,-1.15946717384,253.716441761,-94.8934287757,15752.7887017,-202.994303083,-102.379943874,-151.890199773
1564084691.98,0.0148159666494,-0.00599390172718,0.961371449678,-1.53278528836,-0.744595034252,-1.12901663966,242.744797585,-98.2040858981,15751.1098315,-200.794872775,-97.541949487,-147.901179795
1564084692.09,0.014481830922,-0.00610251936696,0.96162102346,-1.48943042364,-0.762501943041,-1.11993176959,237.270317826,-99.9836773083,15755.1988484,-195.115385497,-99.8877545383,-146.711061816
1564084692.2,0.0140834525173,-0.00617586118027,0.962285092989,-1.46338814464,-0.730526557897,-1.11328210408,230.743286043,-101.185309577,15766.0789635,-191.703846948,-95.6989790845,-145.839955634
1564084692.32,0.0138958103906,-0.00658366568724,0.96244330244,-1.44758368132,-0.726939550962,-1.08057984787,227.668957439,-107.86677862,15768.6710672,-189.633462253,-95.2290811761,-141.555960071
1564084692.43,0.013751346539,-0.00726807255602,0.962243894071,-1.41503905365,-0.706153992813,-1.07404858064,225.302061695,-119.080100758,15765.4039605,-185.370116028,-92.5061730585,-140.700364064
1564084692.54,0.0133527743851,-0.00695630436291,0.961893528101,-1.40712293454,-0.709584395058,-1.0620635699,218.771855526,-113.972090682,15759.6635644,-184.333104425,-92.9555557526,-139.130327657
1564084692.66,0.0133846844466,-0.00689543955162,0.962286206541,-1.38167781666,-0.733282444102,-1.04593354879,219.294669973,-112.974881614,15766.097208,-180.999793982,-96.0600001773,-137.017294892
1564084692.77,0.0133645753769,-0.00691390340896,0.962346648387,-1.38549476782,-0.727129772211,-1.04134019391,218.965202976,-113.277393452,15767.0874872,-181.499814584,-95.2540001596,-136.415565402
1564084692.88,0.0129558522142,-0.00690610681806,0.962352217923,-1.38663994752,-0.729225955295,-1.01354205238,212.268682678,-113.149654107,15767.1787385,-181.649833126,-95.5286001437,-132.774008862
1564084693.0,0.0127588998053,-0.00667936332376,0.962235160194,-1.38919732682,-0.732639237628,-1.01524128226,209.04181441,-109.434688696,15765.2608646,-181.984849813,-95.9757401293,-132.996607976
1564084693.11,0.0126060566998,-0.00689033324138,0.962154222299,-1.41134629643,-0.749451649743,-1.01677058915,206.537632969,-112.891219827,15763.9347782,-184.886364832,-98.1781661164,-133.196947178
1564084693.23,0.0126149822798,-0.00681165147974,0.962179034444,-1.43051701029,-0.742445416067,-1.00822330123,206.683869672,-111.602097844,15764.3413003,-187.397728349,-97.2603495047,-132.077252461
1564084693.34,0.0125497731143,-0.00696056445677,0.961883982562,-1.4256332482,-0.759040569116,-1.00205745965,205.615482705,-114.04188806,15759.5071703,-186.757955514,-99.4343145542,-131.269527215
1564084693.45,0.0124666708029,-0.00699692988609,0.961838162431,-1.40826076307,-0.796113611441,-0.967500568649,204.253934435,-114.637699254,15758.7564533,-184.482159962,-104.290883099,-126.742574493
1564084693.57,0.0125871912226,-0.00680993220998,0.962504932126,-1.38957209134,-0.762303777015,-0.969223794227,206.228540991,-111.573929328,15769.6808079,-182.033943966,-99.8617947889,-126.968317044
1564084693.68,0.0122562064753,-0.00678811867648,0.963056196725,-1.38954617992,-0.763172635955,-0.936423552209,200.805686892,-111.216536396,15778.7127272,-182.03054957,-99.97561531,-122.671485339
1564084693.79,0.0122024608278,-0.00637786149634,0.963064053615,-1.38112591307,-0.732656899077,-0.950414784774,199.925118203,-104.494882756,15778.8414544,-180.927494613,-95.978053779,-124.504336805
1564084693.91,0.0116413944325,-0.0063260128467,0.963339679504,-1.35828049734,-0.725040064131,-0.943159565839,190.732606383,-103.64539448,15783.357309,-177.934745151,-94.9802484011,-123.553903125
1564084694.02,0.0114538174893,-0.00693852874953,0.962367039679,-1.39802496669,-0.75100934016,-0.94044666269,187.659345744,-113.680855032,15767.4215781,-183.141270636,-98.382223561,-123.198512812
1564084694.14,0.0117244513654,-0.00675737118708,0.962761195086,-1.4162377372,-0.75071756645,-0.940295126192,192.09341117,-110.712769529,15773.8794203,-185.527143573,-98.3440012049,-123.178661531
1564084694.25,0.0118215374788,-0.00632577469337,0.961870817765,-1.39751472683,-0.751981687667,-0.956952636474,193.684070053,-103.641492576,15759.2914783,-183.074429215,-98.5096010844,-125.360795378
1564084694.36,0.0118600868559,-0.00623030659903,0.961875142238,-1.3951678343,-0.750829320427,-0.939119968246,194.315663048,-102.077343319,15759.3623304,-182.766986294,-98.358640976,-123.02471584
1564084694.48,0.0119680234828,-0.00643735406413,0.962196417077,-1.39916250125,-0.753608983804,-0.909330108826,196.084096743,-105.469608987,15764.6260974,-183.290287664,-98.7227768784,-119.122244256
1564084694.59,0.0117721976971,-0.00655045459522,0.962729705057,-1.39665083128,-0.733973276264,-0.927557403287,192.875687069,-107.322648088,15773.3634876,-182.961258898,-96.1504991905,-121.510019831
1564084694.7,0.0115227123024,-0.0065545888232,0.962941109551,-1.40355063365,-0.722408009706,-0.940908533187,188.788118362,-107.390383279,15776.8271389,-183.865133008,-94.6354492715,-123.259017848
1564084694.82,0.0112737613846,-0.00633858306588,0.963009303283,-1.40976045578,-0.701312246903,-0.959031420327,184.709306526,-103.851344951,15777.944425,-184.678619707,-91.8719043443,-125.633116063
1564084694.93,0.0112206039962,-0.00614417788429,0.96314391983,-1.42679967738,-0.747974915343,-0.960838201958,183.838375873,-100.666210456,15780.1499825,-186.910757737,-97.9847139099,-125.869804457
1564084695.04,0.0111727623465,-0.00635983822086,0.962801207535,-1.40549375544,-0.730429332205,-0.950250564968,183.054538286,-104.199589411,15774.5349842,-184.119681963,-95.6862425189,-124.482824011
1564084695.15,0.0114226736119,-0.00709104189877,0.962956633656,-1.39395201349,-0.744409299748,-0.97812627183,187.149084457,-116.17963047,15777.0814858,-182.607713767,-97.517618267,-128.13454161
1564084695.27,0.0114278671882,-0.0076026408339,0.962974446853,-1.37974765183,-0.726456919392,-0.99558082022,187.234176011,-124.561667423,15777.3733372,-180.74694239,-95.1658564403,-130.421087449
1564084695.38,0.0114569554694,-0.00745272831301,0.962941650605,-1.39215456604,-0.711826494628,-1.01968686034,187.71075841,-122.10550068,15776.8360035,-182.372248151,-93.2492707963,-133.578978704
1564084695.49,0.0111169239849,-0.00741546329421,0.962765649607,-1.36667956745,-0.658201097074,-1.01542809797,182.139682569,-121.494950612,15773.9524032,-179.035023336,-86.2243437167,-133.021080834
1564084695.61,0.0112259347114,-0.00713778415229,0.963144358084,-1.36207267941,-0.660319918664,-1.0054883416,183.925714312,-116.945455551,15780.1571628,-178.431521002,-86.501909345,-131.71897275
1564084695.72,0.0113972865528,-0.00644841979956,0.963216641026,-1.33731579315,-0.635509300843,-1.00951966012,186.733142881,-105.650909996,15781.3414466,-175.188368902,-83.2517184105,-132.247075475
1564084695.84,0.0115270891475,-0.0069754528196,0.96276900036,-1.35167581688,-0.749820966179,-1.04062876281,188.859828593,-114.285818996,15774.0073019,-177.069532012,-98.2265465694,-136.322367928
1564084695.96,0.0114241849203,-0.00698591535014,0.963025303449,-1.36841663214,-0.726747266508,-1.04496283309,187.173845734,-114.457237097,15778.2065717,-179.262578811,-95.2038919125,-136.890131135
1564084696.07,0.0110874304907,-0.00719064412763,0.962914179355,-1.32165130481,-0.745675593292,-1.05268029024,181.65646116,-117.811513387,15776.3859145,-173.13632093,-97.6835027213,-137.901118021
1564084696.18,0.0109796640042,-0.00725282971486,0.965035847357,-1.34368464761,-0.726833224802,-1.01458783373,179.890815044,-118.830362048,15811.1473231,-176.022688837,-95.2151524491,-132.911006219
1564084696.3,0.0108094319788,-0.00721114049338,0.964796911058,-1.34366732789,-0.719035398505,-1.01465576792,177.10173354,-118.147325844,15807.2325908,-176.020419953,-94.1936372042,-132.919905597
1564084696.41,0.0103632544059,-0.00758865925654,0.964337727765,-1.32762120578,-0.717360866288,-1.03227416059,169.791560186,-124.332593259,15799.7093317,-173.918377958,-93.9742734838,-135.227915038
1564084696.53,0.0102790774028,-0.00736690270589,0.964485986239,-1.31241633711,-0.72883088653,-0.99164216438,168.412404167,-120.699333933,15802.1383985,-171.926540162,-95.4768461354,-129.905123534
1564084696.64,0.0100080056,-0.0074114624353,0.963935825115,-1.33155638279,-0.749840927648,-0.986371077713,163.971163751,-121.42940054,15793.1245587,-174.433886146,-98.2291615219,-129.21461118
1564084696.75,0.00998376754001,-0.00759805056677,0.963684820728,-1.34114883612,-0.710734697479,-0.990024046278,163.574047375,-124.486460486,15789.0121028,-175.690497531,-93.1062453697,-129.693150062
1564084696.87,0.010352578286,-0.00774156582259,0.963922783968,-1.30856067006,-0.70683680025,-0.971937672184,169.616642638,-126.837814437,15792.9108925,-171.421447778,-92.5956208327,-127.323835056
1564084696.98,0.0101473985824,-0.00804162799033,0.964112536821,-1.31205574809,-0.708672204194,-0.952606500386,166.254978374,-131.754032994,15796.0198033,-171.879303,-92.8360587494,-124.791451551
1564084697.09,0.0101580493492,-0.0082384417538,0.964210072202,-1.31062116565,-0.679026357821,-0.964979438134,166.429480537,-134.978629694,15797.6178229,-171.6913727,-88.9524528745,-126.412306395
1564084697.21,0.0102652912892,-0.00846440226592,0.964175783731,-1.31925370557,-0.696619905245,-0.960847906534,168.186532483,-138.680766725,15797.0560407,-172.82223543,-91.2572075871,-125.871075756
1564084697.32,0.0102397387228,-0.00864335266433,0.964413478796,-1.32778635028,-0.662072418537,-0.963999757102,167.767879235,-141.612690052,15800.9504366,-173.940011887,-86.7314868283,-126.28396818
1564084697.43,0.00999701485054,-0.00856026739789,0.964871544979,-1.34767947098,-0.656170520195,-0.970653216506,163.791091311,-140.251421047,15808.4553929,-176.546010698,-85.9583381455,-127.155571362
1564084697.55,0.0105109852405,-0.0084610765956,0.964697867043,-1.36481992083,-0.689026750618,-0.988855070428,172.21198218,-138.626278942,15805.6098536,-178.791409629,-90.262504331,-129.540014226
1564084697.66,0.0102655507789,-0.00815207831104,0.964858939714,-1.35658220356,-0.702566823648,-1.01210696797,168.190783962,-133.563651048,15808.2488683,-177.712268666,-92.0362538979,-132.586012803
1564084697.77,0.0103376285135,-0.00780073766744,0.964955076993,-1.34000795267,-0.757500980978,-1.0024993246,169.371705566,-127.807285943,15809.8239814,-175.541041799,-99.2326285081,-131.327411523
1564084697.89,0.0100118734747,-0.0078751560882,0.964968358356,-1.33730486732,-0.758850119521,-1.01140969749,164.034535009,-129.026557349,15810.0415833,-175.186937619,-99.4093656573,-132.494670371
1564084698.0,0.00976752206472,-0.00740502329188,0.965077967833,-1.32952857906,-0.799759000699,-0.962940483464,160.031081508,-121.323901614,15811.837425,-174.168243857,-104.768429092,-126.145203334
1564084698.12,0.0100847151707,-0.00695748971269,0.964053569487,-1.33627037765,-0.789248749484,-0.978096816797,165.227973358,-113.991511453,15795.0536825,-175.051419472,-103.391586182,-128.130683
1564084698.23,0.00990632177867,-0.00692092042892,0.963864032851,-1.312567004,-0.762232271482,-1.00318789848,162.305176022,-113.392360307,15791.9483142,-171.946277524,-99.8524275641,-131.4176147
1564084698.34,0.00989225210081,-0.00666828151103,0.963864348316,-1.30421106696,-0.724940342044,-1.00592254374,162.07465842,-109.253124277,15791.9534828,-170.851649772,-94.9671848077,-131.77585323
1564084698.46,0.0101725581407,-0.00661180492243,0.963913460359,-1.27226324271,-0.718095162801,-0.988536396239,166.667192578,-108.327811849,15792.7581345,-166.666484795,-94.070466327,-129.498267907
1564084698.57,0.0105957320142,-0.00687835880518,0.964397114323,-1.26106745279,-0.711934501483,-0.977469016157,173.60047332,-112.695030664,15800.6823211,-165.199836315,-93.2634196943,-128.048441117
1564084698.68,0.0110254166252,-0.00719149948716,0.963684941953,-1.29068589835,-0.726237234541,-0.968271732862,180.640425988,-117.825527598,15789.014089,-169.079852684,-95.1370777248,-126.843597005
1564084698.8,0.0114609609002,-0.00737566985095,0.965680705571,-1.29367837722,-0.725369236278,-0.970681200797,187.776383389,-120.842974838,15821.7126801,-169.471867415,-95.0233699524,-127.159237304
1564084698.91,0.0115355679352,-0.00710197005335,0.965743494388,-1.30247847843,-0.701687274482,-0.952239034916,188.99874505,-116.358677354,15822.7414121,-170.624680674,-91.9210329571,-124.743313574
1564084699.02,0.0117980267667,-0.00729509336052,0.965629105887,-1.27070391303,-0.70022083711,-0.9257174215,193.298870545,-119.522809619,15820.8672709,-166.462212606,-91.7289296614,-121.268982217
1564084699.14,0.0113750600275,-0.00710269339947,0.965037874986,-1.25126710951,-0.734015547292,-0.927038809121,186.368983491,-116.370528657,15811.1805438,-163.915991346,-96.1560366953,-121.442083995
1564084699.25,0.0112141165248,-0.00695394749702,0.964798735925,-1.26430833749,-0.729316282639,-0.902273859507,183.732085142,-113.933475791,15807.2624894,-165.624392211,-95.5404330257,-118.197875595
1564084699.37,0.0111425095598,-0.00706421680982,0.964852065457,-1.29207597702,-0.707529692543,-0.934947236915,182.558876627,-115.740128212,15808.1362405,-169.26195299,-92.6863897232,-122.478088036
1564084699.48,0.0110780632913,-0.00718787325384,0.964460608912,-1.35370807398,-0.716929395045,-0.93229220788,181.502988965,-117.766115391,15801.7226164,-177.335757691,-93.9177507508,-122.130279232
1564084699.59,0.0113862725872,-0.00722592186595,0.964132712083,-1.33513115971,-0.733022715082,-0.945169857321,186.552690068,-118.389503852,15796.3503548,-174.902181922,-96.0259756758,-123.817251309
1564084699.71,0.010272059391,-0.00779727499186,0.964130573687,-1.34818292924,-0.735292962658,-0.968210123497,168.297421061,-127.750553467,15796.3153193,-176.61196373,-96.3233781082,-126.835526178
1564084699.82,0.0102458300144,-0.00794528186767,0.964079821006,-1.32252494166,-0.71290870456,-0.975969263819,167.867678955,-130.17549812,15795.4837874,-173.250767357,-93.3910402974,-127.85197356
1564084699.93,0.0103931220129,-0.0075902068059,0.964961877968,-1.32538695131,-0.71032012418,-0.952418138964,170.28091106,-124.357948308,15809.9354086,-173.625690621,-93.0519362676,-124.766776204
1564084700.05,0.0105500988741,-0.00709974081281,0.965120963609,-1.31269558442,-0.719440783518,-0.934275561709,172.852819954,-116.322153477,15812.5418678,-171.963121559,-94.2467426409,-122.390098584
1564084700.16,0.0107646202367,-0.00724425891903,0.964946757873,-1.28447946109,-0.707038689899,-0.934741135309,176.367537958,-118.689938129,15809.687681,-168.266809403,-92.6220683768,-122.451088725
1564084700.27,0.0106403066505,-0.00730108302713,0.96459466021,-1.2552681562,-0.695113446863,-0.936686869106,174.330784163,-119.620944316,15803.9189129,-164.440128463,-91.0598615391,-122.705979853
1564084700.39,0.0106993228605,-0.00744988097442,0.964741639502,-1.26638256196,-0.677510499124,-0.917063983722,175.297705746,-122.058849885,15806.3270216,-165.896115617,-88.7538753852,-120.135381868
1564084700.5,0.0107280233869,-0.00760821318947,0.964678608364,-1.25959163401,-0.679225098066,-0.914670562449,175.767935172,-124.652964896,15805.2943194,-165.006504055,-88.9784878467,-119.821843681
1564084700.62,0.0103632288607,-0.00753098562053,0.96462188034,-1.26874697442,-0.663974343985,-0.922440147426,169.791141654,-123.387668407,15804.3648875,-166.205853649,-86.980639062,-120.839659313
1564084700.73,0.0105231950372,-0.00765679330847,0.964180200119,-1.27087991057,-0.686126527907,-0.920272468561,172.412027489,-125.448901566,15797.1283987,-166.485268284,-89.8825751558,-120.555693382
1564084700.84,0.0104474380335,-0.00767236397763,0.964148898857,-1.27737970577,-0.678582577406,-0.912214687354,171.17082474,-125.704011409,15796.6155589,-167.336741456,-88.8943176402,-119.500124043
1564084700.96,0.0104280848551,-0.00763754945486,0.963803344909,-1.27330585733,-0.684006762414,-0.919466501061,170.853742266,-125.133610268,15790.954003,-166.80306731,-89.6048858762,-120.450111639
1564084701.07,0.0105083232446,-0.00731324763438,0.963980627605,-1.26963939374,-0.675911429684,-0.933626721184,172.16836804,-119.820249242,15793.8586027,-166.322760579,-88.5443972886,-122.305100475
1564084701.18,0.0106293659201,-0.00741200099594,0.964530807032,-1.27091972917,-0.667862271448,-0.924996873493,174.151531236,-121.438224317,15802.8727424,-166.490484521,-87.4899575597,-121.174590428
1564084701.3,0.0108847887031,-0.00750087902135,0.964830656017,-1.28810256541,-0.656801235143,-0.921046804464,178.336378112,-122.894401886,15807.7854682,-168.741436069,-86.0409618038,-120.657131385
1564084701.41,0.0109925988953,-0.00711700205671,0.964612238852,-1.2799029959,-0.664403554377,-0.959476475163,180.102740301,-116.604961697,15804.2069214,-167.667292462,-87.0368656234,-125.691418246
1564084701.52,0.0109187296308,-0.00716213778854,0.96465980403,-1.27099666577,-0.633841061535,-0.981849438334,178.892466271,-117.344465527,15804.9862292,-166.500563216,-83.033179061,-128.622276422
1564084701.64,0.0111452160427,-0.00710510369719,0.964678198627,-1.28511837324,-0.641449321793,-0.960763731142,182.603219644,-116.410018975,15805.2876063,-168.350506895,-84.0298611549,-125.86004878
1564084701.75,0.0112513975634,-0.00744439801497,0.965085378764,-1.27645386416,-0.647533397248,-0.959343846577,184.342897679,-121.969017077,15811.9588457,-167.215456205,-84.8268750394,-125.674043902
1564084701.86,0.0111516484321,-0.00706616915097,0.964914731513,-1.25262527164,-0.646138836149,-0.95730259169,182.708607911,-115.77211537,15809.1629611,-164.093910585,-84.6441875355,-125.406639511
1564084701.98,0.0111839445264,-0.00738494286087,0.964687906799,-1.25179022539,-0.655570754061,-0.9623356913,183.23774712,-120.994903833,15805.446665,-163.984519526,-85.8797687819,-126.06597556
1564084702.09,0.0108468000737,-0.00730562826229,0.964459350494,-1.2533287601,-0.645738869494,-0.972972351178,177.713972408,-119.695413449,15801.7019985,-164.186067573,-84.5917919038,-127.459378004
1564084702.2,0.0106410263164,-0.00718541699856,0.966328845132,-1.25700351768,-0.665897806972,-0.974148398503,174.342575167,-117.725872104,15832.3317986,-164.667460816,-87.2326127134,-127.613440204
1564084702.32,0.0106999705597,-0.0069307424862,0.965008460619,-1.25573064683,-0.655796575893,-0.972153405981,175.308317651,-113.553284894,15810.6986188,-164.500714735,-85.909351442,-127.352096183
1564084702.43,0.0109483328788,-0.00731188698758,0.965162887994,-1.2568751394,-0.678003177846,-0.981044935612,179.377485886,-119.797956405,15813.2287569,-164.650643261,-88.8184162978,-128.516886565
1564084702.55,0.0109521324034,-0.00719104985132,0.965008903883,-1.24721815981,-0.647607440214,-0.971490060371,179.439737297,-117.818160764,15810.7058812,-163.385578935,-84.8365746681,-127.265197909
1564084702.66,0.0114926613505,-0.00688698392869,0.966847857244,-1.25990092398,-0.66757952062,-0.971287619219,188.295763567,-112.836344688,15840.8352931,-165.047021041,-87.4529172012,-127.238678118
1564084702.77,0.011442028028,-0.00715043397332,0.966403305895,-1.26215510639,-0.687081110543,-0.980265727526,187.466187211,-117.152710219,15833.5517638,-165.342318937,-90.0076254811,-128.414810306
1564084702.89,0.0115429424127,-0.00726546870099,0.966149694055,-1.2450999011,-0.674098190328,-0.973842208209,189.11956849,-119.037439197,15829.3965874,-163.108087044,-88.306862933,-127.573329275
1564084703.0,0.0115849372339,-0.00739341401839,0.967459529337,-1.23051357511,-0.657070050685,-0.954320582808,189.807611641,-121.133695277,15850.8569287,-161.197278339,-86.0761766397,-125.015996348
1564084703.11,0.0114518341355,-0.00753297886655,0.967051467029,-1.24715687409,-0.663882129586,-0.950491577962,187.626850477,-123.42032575,15844.1712358,-163.377550505,-86.9685589757,-124.514396713
1564084703.23,0.011478525722,-0.0079515559799,0.966855109388,-1.23465492714,-0.681463382276,-0.978343183525,188.064165429,-130.278293175,15840.9541122,-161.739795455,-89.2717030782,-128.162957042
1564084703.34,0.0116490325248,-0.00815737694441,0.966263348449,-1.22111309854,-0.688126204354,-0.972111918607,190.857748886,-133.650463857,15831.258701,-159.965815909,-90.1445327703,-127.346661338
1564084703.46,0.0116315902098,-0.00819613143747,0.965877247979,-1.23411629251,-0.676565492315,-0.982534314533,190.571973997,-134.285417471,15824.9328309,-161.669234318,-88.6300794933,-128.711995204
1564084703.57,0.0113473374388,-0.00806011204372,0.965700655994,-1.23589550295,-0.680664668275,-0.978174012851,185.914776598,-132.056875724,15822.0395478,-161.902310887,-89.167071544,-128.140795683
1564084703.69,0.0116042052574,-0.00808417896435,0.96576144977,-1.23444335724,-0.682827209081,-0.977303176451,190.123298938,-132.451188152,15823.035593,-161.712079798,-89.4503643896,-128.026716115
1564084703.8,0.0118353862942,-0.00798376888041,0.965327882918,-1.24153337266,-0.674086472906,-0.962015606898,193.910969044,-130.806069337,15815.9320337,-162.640871818,-88.3053279506,-126.024044504
1564084703.91,0.0117016523523,-0.00799105605487,0.965084157126,-1.23417392852,-0.692174008821,-0.942913282849,191.71987214,-130.925462403,15811.9388304,-161.676784636,-90.6747951556,-123.521640053
1564084704.03,0.011556877742,-0.00804644263688,0.964986874226,-1.25197790971,-0.70005584458,-0.938698290442,189.347884926,-131.832916163,15810.3449473,-164.009106173,-91.70731564,-122.969476048
1564084704.14,0.0116951352803,-0.0082916030607,0.965143460241,-1.2748717218,-0.679668580733,-0.936431514833,191.613096433,-135.849624546,15812.9104526,-167.008195555,-89.036584076,-122.672528443
1564084704.25,0.0115021842523,-0.00868314587963,0.966358606404,-1.27104867175,-0.695671188308,-0.938971569456,188.45178679,-142.264662092,15832.8194073,-166.507376,-91.1329256684,-123.005275599
1564084704.37,0.0117923955146,-0.00835194066666,0.966255948889,-1.25234075114,-0.701676588562,-0.944311053732,193.206608111,-136.838195883,15831.1374666,-164.0566384,-91.9196331016,-123.704748039
1564084704.48,0.0115408903381,-0.00839565285,0.96621238525,-1.2423738516,-0.723111983141,-0.934612772786,189.0859473,-137.554376294,15830.4237199,-162.75097456,-94.7276697914,-122.434273235
1564084704.59,0.0115098481793,-0.008337337565,0.965953451412,-1.23645707713,-0.714159563452,-0.927411037493,188.57735257,-136.598938665,15826.1813479,-161.975877104,-93.5549028123,-121.490845912
1564084704.71,0.0112865977364,-0.0082360256835,0.965964551584,-1.24334572056,-0.703812309397,-0.930089781072,184.919617313,-134.939044798,15826.3632131,-162.878289394,-92.199412531,-121.84176132
1564084704.82,0.0110124301502,-0.00816925905265,0.96570598705,-1.24954549965,-0.683049399068,-0.936317444186,180.427655582,-133.845140319,15822.1268918,-163.690460454,-89.4794712779,-122.657585188
1564084704.93,0.0109609918227,-0.00808475502238,0.965204724283,-1.26428560617,-0.692607054581,-0.94115898221,179.584890023,-132.460626287,15813.9142026,-165.621414409,-90.7315241501,-123.29182667
1564084705.05,0.0109879395154,-0.00798428733264,0.964924486229,-1.2828952135,-0.700445585764,-0.944753007653,180.026401021,-130.814563658,15809.3227824,-168.059272968,-91.7583717351,-123.762644003
1564084705.16,0.0111098486889,-0.00813800703688,0.963744537607,-1.29964386008,-0.704446828715,-0.928903661086,182.023760919,-133.333107292,15789.9905041,-170.253345671,-92.2825345616,-121.686379602
1564084705.27,0.011121910695,-0.00812987039569,0.963756802596,-1.30250390156,-0.70804794737,-0.948990394214,182.221384827,-133.199796563,15790.1914537,-170.628011104,-92.7542811055,-124.317741642
1564084705.39,0.0110839383755,-0.00824461773112,0.963816669211,-1.30965809155,-0.682281320572,-0.944931049449,181.599246344,-135.079816907,15791.1723084,-171.565209994,-89.3788529949,-123.785967478
1564084705.5,0.010854450788,-0.00842113252051,0.963748478853,-1.30922663354,-0.685045554927,-0.936697486489,177.83932171,-137.971835216,15790.0550775,-171.508688994,-89.7409676954,-122.70737073
1564084705.62,0.0107211541467,-0.00857999583096,0.963638279405,-1.31112839767,-0.678373060503,-0.946081172955,175.655389539,-140.574651694,15788.2495698,-171.757820095,-88.8668709259,-123.936633657
1564084705.73,0.0108453277945,-0.00828351968536,0.963368201464,-1.27619876401,-0.687634991094,-0.960633361003,177.689850585,-135.717186525,15783.8246128,-167.182038085,-90.0801838333,-125.842970291
1564084705.84,0.01059087314,-0.00835848802933,0.963320443818,-1.25926591051,-0.688337140839,-0.950066208109,173.520865527,-136.945467873,15783.0421515,-164.963834277,-90.17216545,-124.458673262
1564084705.96,0.0105815905135,-0.00813299078889,0.962935665061,-1.24555305992,-0.669121747366,-0.945899281954,173.368778974,-133.250921085,15776.7379364,-163.167450849,-87.654948905,-123.912805936
1564084706.07,0.0105732361497,-0.00832066827251,0.962809090743,-1.25382218141,-0.688469114614,-0.951309353759,173.231901076,-136.325828977,15774.6641427,-164.250705764,-90.1894540145,-124.621525342
1564084706.19,0.0104192328472,-0.00836750769525,0.962573103543,-1.25973767319,-0.683744340557,-0.963048647391,170.708710969,-137.093246079,15770.7977285,-165.025635188,-89.570508613,-126.159372808
